#'units:
#'  windspeed_10m: "m/s"
#'  relativehumidity_2m: "0-1"
#'  surface_pressure: "kPa"
#'  time: "iso8601"
#'  temperature_2m: "°C"
#'  shortwave_radiation: "W/m²"
#'  precipitation: "mm"
#'  diffuse_radiation: "W/m²"
#'  direct_radiation: "W/m²"
#'latitude: 48.90001
#'duration: Day
#'longitude: 2.4000092
#'timezone_abbreviation: "UTC"
#'timezone: "UTC"
#'elevation: 36.0
#'
year,dayofyear,date,duration,Tmin,Tmax,T,Precipitations,Wind,P,Rh,Ca,Ri_SW_f,Ri_SW_q,degree_days
2021,31,2021-01-31,1,6.7,9.9,8.441666666666668,5.5,2.1962499999999996,98.865,0.9404166666666667,400.0,27.375,2.3652,0.0
2021,32,2021-02-01,1,5.7,9.6,8.5125,0.0,3.5162500000000008,98.96208333333335,0.8770833333333333,400.0,28.916666666666668,2.4984,0.0
2021,33,2021-02-02,1,6.1,13.8,11.0625,4.0,6.1066666666666665,99.55291666666666,0.8875000000000001,400.0,48.25,4.1688,1.6208333333333336
2021,34,2021-02-03,1,7.4,13.0,10.370833333333335,11.5,6.323749999999998,99.50541666666665,0.835,400.0,56.75,4.9032,0.8208333333333333
2021,35,2021-02-04,1,4.9,11.7,8.216666666666665,1.0,2.4837499999999992,100.48583333333333,0.8887500000000003,400.0,61.958333333333336,5.3532,0.25833333333333325
2021,36,2021-02-05,1,6.5,12.4,8.475,0.7,2.0745833333333334,100.42666666666668,0.8849999999999999,400.0,69.45833333333333,6.001200000000001,0.4791666666666667
2021,37,2021-02-06,1,5.0,9.4,7.345833333333334,10.5,2.814583333333333,99.67374999999998,0.94625,400.0,37.0,3.1968,0.0
2021,38,2021-02-07,1,0.1,7.0,3.204166666666667,3.3000000000000003,3.973333333333333,99.12958333333334,0.8650000000000001,400.0,27.791666666666668,2.4012000000000002,0.0
2021,39,2021-02-08,1,-1.6,0.3,-0.6291666666666667,0.0,2.20875,99.22125000000001,0.7304166666666664,400.0,46.125,3.9852000000000003,0.0
2021,40,2021-02-09,1,-3.5,0.1,-1.5833333333333337,1.1,3.68,99.60874999999999,0.7058333333333334,400.0,46.625,4.0284,0.0
2021,41,2021-02-10,1,-5.1,-0.6,-2.7625000000000006,1.3,5.0125,100.36958333333332,0.5924999999999998,400.0,105.25,9.0936,0.0
2021,42,2021-02-11,1,-4.7,1.2,-2.0125,0.0,4.878333333333334,101.78875,0.5837499999999999,400.0,111.0,9.5904,0.0
2021,43,2021-02-12,1,-4.0,1.0,-2.2750000000000004,0.0,5.425416666666667,101.88958333333329,0.5166666666666666,400.0,93.54166666666667,8.082,0.0
2021,44,2021-02-13,1,-5.4,0.9,-2.7125000000000004,0.0,4.527083333333333,102.50874999999998,0.4370833333333333,400.0,111.0,9.5904,0.0
2021,45,2021-02-14,1,-4.7,4.0,-0.6749999999999998,0.0,4.339583333333333,102.46916666666668,0.5133333333333333,400.0,93.375,8.0676,0.0
2021,46,2021-02-15,1,0.6,8.8,5.220833333333333,2.9,4.595833333333332,101.88583333333332,0.8104166666666667,400.0,53.208333333333336,4.5972,0.0
2021,47,2021-02-16,1,3.7,12.3,7.691666666666667,0.5,5.0975,101.10291666666666,0.8304166666666665,400.0,90.20833333333333,7.7940000000000005,0.4083333333333334
2021,48,2021-02-17,1,6.7,12.8,8.9125,0.0,4.831666666666668,101.17124999999999,0.8441666666666667,400.0,68.58333333333333,5.9256,0.5375
2021,49,2021-02-18,1,4.1,12.5,8.495833333333335,8.9,4.96375,100.40625000000001,0.8270833333333335,400.0,35.541666666666664,3.0708,0.4166666666666667
2021,50,2021-02-19,1,2.8,14.3,8.425,0.0,3.591666666666667,100.8129166666667,0.8645833333333331,400.0,83.20833333333333,7.1892000000000005,1.1166666666666667
2021,51,2021-02-20,1,7.5,18.0,12.291666666666666,0.0,5.315833333333333,100.37,0.7129166666666668,400.0,122.16666666666667,10.555200000000001,2.8333333333333326
2021,52,2021-02-21,1,6.9,16.8,11.566666666666668,0.0,3.555,100.45916666666666,0.6725,400.0,125.75,10.8648,2.1999999999999997
2021,53,2021-02-22,1,7.8,16.1,11.649999999999999,1.7000000000000002,2.9737500000000003,101.13749999999997,0.7162500000000002,400.0,68.95833333333333,5.958,2.0291666666666672
2021,54,2021-02-23,1,10.8,17.5,13.241666666666667,0.0,4.89875,102.24999999999996,0.8004166666666666,400.0,107.45833333333333,9.2844,3.2416666666666667
2021,55,2021-02-24,1,8.8,19.1,13.133333333333333,0.0,3.667083333333333,102.21041666666663,0.8033333333333333,400.0,136.29166666666666,11.7756,3.279166666666667
2021,56,2021-02-25,1,6.7,16.7,11.670833333333333,0.5,2.65,102.09041666666666,0.8024999999999999,400.0,115.45833333333333,9.9756,2.404166666666667
2021,57,2021-02-26,1,4.6,11.5,8.920833333333333,1.6,3.6366666666666667,102.82249999999999,0.7800000000000001,400.0,104.375,9.018,0.32916666666666666
2021,58,2021-02-27,1,1.5,9.8,5.258333333333334,0.0,4.277916666666666,103.06583333333333,0.7908333333333332,400.0,145.04166666666666,12.531600000000001,0.0
2021,59,2021-02-28,1,1.9,10.8,5.729166666666667,0.0,4.298333333333334,102.54500000000002,0.7458333333333335,400.0,152.16666666666666,13.147200000000002,0.07916666666666668
2021,60,2021-03-01,1,0.7,13.1,6.295833333333333,0.0,2.762083333333333,102.17625,0.7666666666666665,400.0,152.04166666666666,13.1364,0.5541666666666667
2021,61,2021-03-02,1,0.7,16.4,7.908333333333335,0.0,1.9375,102.11791666666666,0.8254166666666668,400.0,151.625,13.1004,1.6000000000000003
2021,62,2021-03-03,1,3.1,17.3,9.85,2.4000000000000004,2.0170833333333333,102.08958333333334,0.8175000000000002,400.0,144.45833333333334,12.481200000000001,2.129166666666667
2021,63,2021-03-04,1,5.6,11.9,8.137500000000001,1.8,3.147916666666667,101.56124999999999,0.8945833333333333,400.0,96.95833333333333,8.3772,0.32083333333333336
2021,64,2021-03-05,1,2.3,5.9,4.545833333333333,0.0,4.691666666666667,102.00875,0.6629166666666667,400.0,74.375,6.426,0.0
2021,65,2021-03-06,1,-0.8,8.3,3.279166666666667,0.0,4.046666666666667,102.21625000000002,0.5933333333333333,400.0,171.0,14.774400000000002,0.0
2021,66,2021-03-07,1,-3.0,8.9,2.6625,0.0,2.5158333333333336,101.73416666666667,0.6945833333333332,400.0,170.29166666666666,14.7132,0.0
2021,67,2021-03-08,1,-1.8,7.4,2.6458333333333335,0.0,3.0075000000000003,101.56416666666667,0.71375,400.0,160.16666666666666,13.8384,0.0
2021,68,2021-03-09,1,-0.9,10.7,4.958333333333333,0.1,2.1029166666666668,101.4275,0.7579166666666667,400.0,141.70833333333334,12.2436,0.10416666666666659
2021,69,2021-03-10,1,0.4,9.7,5.699999999999999,1.4,4.735416666666667,101.03166666666668,0.775,400.0,113.375,9.7956,0.0
2021,70,2021-03-11,1,6.7,13.4,10.191666666666665,2.4000000000000004,8.408333333333335,100.07583333333334,0.7595833333333335,400.0,121.91666666666667,10.5336,1.0374999999999999
2021,71,2021-03-12,1,4.8,11.9,7.887499999999998,2.8000000000000003,6.7174999999999985,100.52041666666666,0.75,400.0,140.08333333333334,12.103200000000001,0.2416666666666666
2021,72,2021-03-13,1,3.7,11.3,7.791666666666664,5.000000000000001,7.997083333333335,99.84916666666668,0.7758333333333334,400.0,132.91666666666666,11.484,0.1333333333333334
2021,73,2021-03-14,1,3.4,10.6,6.804166666666666,1.4000000000000001,5.639166666666667,100.99750000000002,0.7283333333333335,400.0,122.58333333333333,10.5912,0.045833333333333316
2021,74,2021-03-15,1,4.6,11.5,8.462499999999999,4.3,5.280833333333333,101.34583333333335,0.8249999999999998,400.0,129.91666666666666,11.2248,0.2791666666666666
2021,75,2021-03-16,1,2.2,9.5,6.858333333333334,3.1000000000000005,3.5191666666666674,102.01583333333332,0.9208333333333334,400.0,38.708333333333336,3.3444000000000003,0.0
2021,76,2021-03-17,1,5.2,9.4,7.0625,1.2000000000000002,6.119583333333332,102.20375000000001,0.8016666666666666,400.0,80.125,6.9228000000000005,0.0
2021,77,2021-03-18,1,4.3,7.5,5.779166666666666,2.9,3.7487499999999994,101.89333333333333,0.8495833333333334,400.0,70.33333333333333,6.0768,0.0
2021,78,2021-03-19,1,2.6,8.7,5.433333333333334,1.3,5.752916666666667,101.62041666666669,0.6804166666666666,400.0,145.54166666666666,12.574800000000002,0.0
2021,79,2021-03-20,1,0.0,7.9,3.724999999999999,0.0,3.4583333333333326,102.2275,0.7783333333333333,400.0,136.29166666666666,11.7756,0.0
2021,80,2021-03-21,1,1.7,11.3,6.437499999999999,0.2,3.7199999999999993,101.94083333333333,0.7891666666666666,400.0,101.625,8.7804,0.1708333333333334
2021,81,2021-03-22,1,2.3,8.3,5.55,0.0,2.7237499999999994,102.01666666666667,0.7258333333333334,400.0,120.41666666666667,10.404,0.0
2021,82,2021-03-23,1,2.8,11.9,6.850000000000001,0.0,1.3266666666666667,101.94250000000001,0.7420833333333333,400.0,204.0,17.625600000000002,0.3375000000000001
2021,83,2021-03-24,1,0.3,16.1,8.233333333333336,0.0,2.377083333333333,101.61416666666668,0.7616666666666666,400.0,212.16666666666666,18.331200000000003,1.7249999999999999
2021,84,2021-03-25,1,3.7,12.0,8.049999999999999,1.6,2.2425,101.53666666666668,0.8512500000000002,400.0,51.458333333333336,4.446000000000001,0.32499999999999996
2021,85,2021-03-26,1,3.1,13.5,8.420833333333333,2.1,5.007083333333333,101.12624999999998,0.7912499999999999,400.0,119.83333333333333,10.3536,1.0041666666666667
2021,86,2021-03-27,1,3.5,11.5,7.624999999999999,0.30000000000000004,4.659583333333333,101.95416666666667,0.7425,400.0,145.25,12.549600000000002,0.27083333333333326
2021,87,2021-03-28,1,5.1,15.6,10.087499999999997,0.0,3.4691666666666667,102.26,0.6912499999999998,400.0,217.75,18.8136,1.6624999999999999
2021,88,2021-03-29,1,3.2,20.4,11.8125,0.0,2.1462499999999998,102.33541666666667,0.6987500000000001,400.0,227.16666666666666,19.627200000000002,3.6875
2021,89,2021-03-30,1,4.0,21.6,12.858333333333333,0.0,2.134583333333333,102.08583333333333,0.7529166666666666,400.0,229.25,19.8072,4.345833333333334
2021,90,2021-03-31,1,5.0,23.6,14.462499999999999,0.0,1.963333333333333,101.46791666666668,0.7491666666666666,400.0,229.16666666666666,19.8,5.550000000000001
2021,91,2021-04-01,1,8.2,23.2,15.35416666666667,0.0,3.0737500000000004,101.29916666666666,0.6941666666666667,400.0,230.91666666666666,19.9512,5.616666666666667
2021,92,2021-04-02,1,4.7,12.4,8.704166666666666,0.0,5.6066666666666665,101.69333333333334,0.6987500000000001,400.0,238.375,20.5956,0.5166666666666667
2021,93,2021-04-03,1,4.4,10.0,6.691666666666666,0.0,5.402500000000001,102.00333333333334,0.6587500000000002,400.0,165.83333333333334,14.328000000000001,0.0
2021,94,2021-04-04,1,1.7,11.9,6.654166666666668,0.0,3.115416666666666,101.75666666666667,0.7525,400.0,239.70833333333334,20.710800000000003,0.3708333333333334
2021,95,2021-04-05,1,-0.5,9.3,4.525,0.8,4.092083333333333,101.0895833333333,0.7733333333333334,400.0,92.625,8.0028,0.0
2021,96,2021-04-06,1,-2.9,7.4,2.329166666666666,0.7000000000000001,3.768333333333334,101.29291666666666,0.6504166666666665,400.0,224.95833333333334,19.436400000000003,0.0
2021,97,2021-04-07,1,-3.1,8.4,3.4374999999999996,0.0,3.113333333333333,101.76166666666664,0.6466666666666667,400.0,203.08333333333334,17.546400000000002,0.0
2021,98,2021-04-08,1,2.8,11.1,6.654166666666666,0.0,1.6675000000000004,101.65958333333333,0.6608333333333333,400.0,157.58333333333334,13.615200000000002,0.19166666666666665
2021,99,2021-04-09,1,2.1,16.3,9.4625,3.8,2.710416666666667,100.76833333333333,0.7129166666666665,400.0,195.45833333333334,16.887600000000003,2.0041666666666664
2021,100,2021-04-10,1,7.2,14.5,10.374999999999998,10.9,3.4016666666666673,100.33833333333331,0.8929166666666665,400.0,82.25,7.106400000000001,1.2749999999999997
2021,101,2021-04-11,1,2.3,8.6,6.170833333333333,2.0,4.5166666666666675,100.90583333333332,0.7654166666666667,400.0,109.66666666666667,9.475200000000001,0.0
2021,102,2021-04-12,1,-1.6,10.7,5.1499999999999995,0.5,3.097083333333334,102.22291666666665,0.7395833333333335,400.0,228.58333333333334,19.7496,0.07916666666666661
2021,103,2021-04-13,1,-0.1,10.5,5.366666666666666,0.0,3.0916666666666663,102.5145833333333,0.6616666666666666,400.0,251.29166666666666,21.7116,0.029166666666666636
